Video_ID	showup	smile_duration	duration	smile_proportion
1349394	1	1.0	42.0	0.023809523809523808
1349672	1	39.0	240.0	0.1625
1350350	0	0	0	0
1355782	0	0	0	0
1356742	1	7.0	36.0	0.19444444444444445
1360610	1	20.0	100.0	0.2
1362676	1	30.0	242.0	0.12396694214876033
1363174	0	0	0	0
1368274	1	23.0	137.0	0.1678832116788321
1377098	1	57.0	108.0	0.5277777777777778
1381898	0	0	0	0
1384082	1	0.0	94.0	0.0
1388532	0	0	0	0
1388706	1	18.0	103.0	0.17475728155339806
1391362	1	24.0	119.0	0.20168067226890757
1395988	1	0.0	38.0	0.0
1400386	1	3.0	176.0	0.017045454545454544
1400902	1	0.0	12.0	0.0
1401278	0	0	0	0
1405120	1	12.0	12.0	1.0
1410116	1	32.0	153.0	0.20915032679738563
1413832	0	0	0	0
1416724	1	26.0	822.0	0.031630170316301706
1418956	1	15.0	123.0	0.12195121951219512
1419424	1	1.0	18.0	0.05555555555555555
1422012	1	1.0	138.0	0.007246376811594203
1422920	0	0	0	0
1424568	0	0	0	0
1426598	0	0	0	0
1430666	0	0	0	0
1450854	1	0.0	75.0	0.0
1452622	0	0	0	0
145404	1	0.0	115.0	0.0
1455316	1	0.0	54.0	0.0
1458300	1	0.0	22.0	0.0
1458760	1	0.0	22.0	0.0
1459548	1	33.0	202.0	0.16336633663366337
1461614	1	16.0	92.0	0.17391304347826086
1465626	1	0.0	26.0	0.0
1469268	1	40.0	214.0	0.18691588785046728
1471502	1	0.0	103.0	0.0
1472580	1	0.0	31.0	0.0
1472624	1	0.0	299.0	0.0
1472970	1	0.0	196.0	0.0
1474372	1	3.0	80.0	0.0375
1485660	0	0	0	0
1488874	1	0.0	57.0	0.0
1489936	0	0	0	0
149178	0	0	0	0
1492688	1	11.0	20.0	0.55
1497438	1	19.0	59.0	0.3220338983050847
1501272	0	0	0	0
1513132	1	0.0	21.0	0.0
1513220	1	16.0	41.0	0.3902439024390244
1513436	1	0.0	348.0	0.0
1521806	1	1.0	343.0	0.0029154518950437317
1523014	1	0.0	18.0	0.0
1524204	0	0	0	0
1527712	0	0	0	0
1529772	0	0	0	0
1531082	1	4.0	10.0	0.4
153210	0	0	0	0
1533908	1	2.0	118.0	0.01694915254237288
1539736	1	6.0	63.0	0.09523809523809523
1546132	1	30.0	152.0	0.19736842105263158
1547758	1	0.0	160.0	0.0
1549364	0	0	0	0
1552848	1	2.0	64.0	0.03125
1554244	1	0.0	16.0	0.0
1556638	1	0.0	5.0	0.0
1557242	1	5.0	22.0	0.22727272727272727
1559938	1	26.0	136.0	0.19117647058823528
1560952	0	0	0	0
1562686	1	0.0	17.0	0.0
1562936	0	0	0	0
1563408	1	3.0	257.0	0.011673151750972763
1564910	0	0	0	0
1565920	1	35.0	109.0	0.3211009174311927
1568142	0	0	0	0
1569868	1	33.0	173.0	0.1907514450867052
1571788	0	0	0	0
1576378	0	0	0	0
1581730	1	27.0	130.0	0.2076923076923077
1586264	0	0	0	0
158830	1	0.0	33.0	0.0
1592366	0	0	0	0
1595104	0	0	0	0
160322	0	0	0	0
1606448	1	0.0	8.0	0.0
1607044	1	18.0	18.0	1.0
1607526	1	0.0	205.0	0.0
1614930	0	0	0	0
1623098	1	19.0	52.0	0.36538461538461536
1624332	1	82.0	136.0	0.6029411764705882
1624750	1	13.0	449.0	0.028953229398663696
1628882	1	21.0	374.0	0.05614973262032086
1629534	0	0	0	0
1633068	1	6.0	54.0	0.1111111111111111
1635660	0	0	0	0
1636324	0	0	0	0
1637824	1	7.0	72.0	0.09722222222222222
1640530	1	0.0	4.0	0.0
1640772	1	1.0	70.0	0.014285714285714285
1643336	0	0	0	0
1644756	1	88.0	95.0	0.9263157894736842
1645996	1	51.0	148.0	0.34459459459459457
1647060	0	0	0	0
1649392	1	14.0	27.0	0.5185185185185185
1663032	0	0	0	0
1665514	0	0	0	0
1670850	0	0	0	0
1679576	1	0.0	144.0	0.0
1687202	1	0.0	64.0	0.0
1692098	1	0.0	37.0	0.0
1697444	1	19.0	83.0	0.2289156626506024
1697736	1	15.0	17.0	0.8823529411764706
1700358	1	32.0	92.0	0.34782608695652173
1700904	1	29.0	162.0	0.17901234567901234
1701240	0	0	0	0
1705404	1	29.0	29.0	1.0
1712100	0	0	0	0
1712752	1	0.0	4.0	0.0
1719914	1	50.0	164.0	0.3048780487804878
1726984	1	101.0	101.0	1.0
1730136	1	0.0	26.0	0.0
1738924	1	1.0	33.0	0.030303030303030304
1739174	1	0.0	24.0	0.0
1742040	1	8.0	79.0	0.10126582278481013
1750986	0	0	0	0
1751094	0	0	0	0
1753904	0	0	0	0
1778242	0	0	0	0
1785552	1	0.0	41.0	0.0
1793104	0	0	0	0
1810786	1	18.0	59.0	0.3050847457627119
1817058	1	10.0	63.0	0.15873015873015872
1853968	0	0	0	0
1860222	1	0.0	80.0	0.0
1868702	0	0	0	0
188418	0	0	0	0
1892254	0	0	0	0
1892272	0	0	0	0
1898470	1	0.0	181.0	0.0
1899814	0	0	0	0
1900620	0	0	0	0
1900628	0	0	0	0
1906732	0	0	0	0
1910506	1	12.0	49.0	0.24489795918367346
1913522	1	0.0	22.0	0.0
1913642	1	0.0	140.0	0.0
1922804	0	0	0	0
1934778	1	0.0	39.0	0.0
1939158	0	0	0	0
1949606	0	0	0	0
1949608	0	0	0	0
1949620	0	0	0	0
1958384	1	33.0	33.0	1.0
1959622	0	0	0	0
1981560	0	0	0	0
1981720	0	0	0	0
1981732	0	0	0	0
1983860	0	0	0	0
1989682	0	0	0	0
1989694	0	0	0	0
1989696	0	0	0	0
1989698	0	0	0	0
199136	0	0	0	0
1994122	0	0	0	0
1994178	1	10.0	91.0	0.10989010989010989
1999244	1	4.0	103.0	0.038834951456310676
2003212	0	0	0	0
2004106	0	0	0	0
2004120	0	0	0	0
2004126	0	0	0	0
2008984	1	0.0	45.0	0.0
2016168	0	0	0	0
20185	0	0	0	0
2028610	1	11.0	233.0	0.04721030042918455
2029380	0	0	0	0
2029564	0	0	0	0
2036564	1	0.0	38.0	0.0
203732	0	0	0	0
2039738	1	42.0	184.0	0.22826086956521738
2057949	0	0	0	0
2060525	1	23.0	23.0	1.0
2060919	0	0	0	0
206092	1	0.0	71.0	0.0
2064303	1	19.0	138.0	0.13768115942028986
2066127	1	7.0	148.0	0.0472972972972973
2068153	1	4.0	30.0	0.13333333333333333
2069371	0	0	0	0
2076168	1	0.0	44.0	0.0
2085058	1	0.0	712.0	0.0
2085548	1	0.0	46.0	0.0
2087328	0	0	0	0
2087822	0	0	0	0
2087826	0	0	0	0
2087828	0	0	0	0
2087832	0	0	0	0
2089058	0	0	0	0
2098560	1	2.0	165.0	0.012121212121212121
2099506	0	0.0	0.0	0.0
2103046	1	11.0	135.0	0.08148148148148149
2104528	1	15.0	132.0	0.11363636363636363
2106840	0	0.0	0.0	0.0
2107348	0	0.0	0.0	0.0
2107420	1	31.0	103.0	0.30097087378640774
2137460	1	2.0	56.0	0.03571428571428571
2141442	0	0.0	0.0	0.0
2154750	0	0.0	0.0	0.0
215728	1	0.0	37.0	0.0
2159486	0	0.0	0.0	0.0
2161518	0	0.0	0.0	0.0
2168512	1	3.0	135.0	0.022222222222222223
2189838	0	0.0	0.0	0.0
2192940	1	10.0	74.0	0.13513513513513514
2193886	1	5.0	60.0	0.08333333333333333
2197582	1	38.0	114.0	0.3333333333333333
2200632	0	0.0	0.0	0.0
2201790	1	2.0	98.0	0.02040816326530612
2206770	1	50.0	176.0	0.2840909090909091
2208714	1	72.0	514.0	0.14007782101167315
2208850	0	0.0	0.0	0.0
2212620	0	0.0	0.0	0.0
2221174	0	0.0	0.0	0.0
2236494	1	0.0	114.0	0.0
2239426	0	0.0	0.0	0.0
2248828	0	0.0	0.0	0.0
2254632	0	0.0	0.0	0.0
2259500	0	0.0	0.0	0.0
2265454	1	37.0	146.0	0.2534246575342466
2267290	0	0.0	0.0	0.0
2269720	1	3.0	1355.0	0.002214022140221402
2271686	0	0.0	0.0	0.0
2274337	1	0.0	98.0	0.0
2276027	1	0.0	11.0	0.0
2276171	1	0.0	36.0	0.0
2276255	0	0.0	0.0	0.0
2280316	1	0.0	1368.0	0.0
2280884	1	44.0	75.0	0.5866666666666667
2280894	0	0.0	0.0	0.0
2284925	0	0.0	0.0	0.0
2288029	0	0.0	0.0	0.0
2290263	0	0.0	0.0	0.0
2290947	1	3.0	72.0	0.041666666666666664
2292573	0	0.0	0.0	0.0
2293141	1	2.0	135.0	0.014814814814814815
2301996	1	0.0	889.0	0.0
2308176	0	0.0	0.0	0.0
2313402	0	0.0	0.0	0.0
2332830	1	0.0	16.0	0.0
2334782	0	0	0	0
233900	0	0	0	0
2342680	1	8.0	70.0	0.11428571428571428
2343668	1	0.0	39.0	0.0
2360884	0	0	0	0
2362220	0	0	0	0
2365720	0	0	0	0
2369558	0	0	0	0
2373572	0	0	0	0
2378378	0	0	0	0
2379790	0	0	0	0
2379796	0	0	0	0
2390840	0	0	0	0
240256	0	0	0	0
2405380	0	0	0	0
2410044	0	0	0	0
2412820	1	0.0	42.0	0.0
2418110	1	14.0	96.0	0.14583333333333334
2419864	1	0.0	14.0	0.0
2424386	1	15.0	15.0	1.0
2431422	0	0	0	0
2431788	1	8.0	264.0	0.030303030303030304
2435368	0	0	0	0
2436348	0	0	0	0
2436568	0	0	0	0
2450950	1	45.0	219.0	0.2054794520547945
2465786	0	0	0	0
2468770	1	21.0	135.0	0.15555555555555556
2475130	0	0	0	0
2484866	0	0	0	0
24877	0	0	0	0
2487946	0	0	0	0
2493896	0	0	0	0
2494054	0	0	0	0
2495100	0	0	0	0
249934	0	0	0	0
2504702	0	0	0	0
2512030	0	0	0	0
2516506	1	0.0	75.0	0.0
2522382	0	0	0	0
2522946	0	0	0	0
252396	0	0	0	0
2540964	1	0.0	14.0	0.0
2550757	1	0.0	40.0	0.0
2551089	0	0	0	0
2555800	0	0	0	0
2563388	1	7.0	95.0	0.07368421052631578
2563584	0	0	0	0
2564412	1	0.0	17.0	0.0
2577854	0	0	0	0
2595494	0	0	0	0
2595588	0	0	0	0
2596422	0	0	0	0
2596548	1	2.0	153.0	0.013071895424836602
2596878	0	0	0	0
260066	1	7.0	39.0	0.1794871794871795
2610178	1	39.0	47.0	0.8297872340425532
2618758	1	0.0	41.0	0.0
2619306	0	0	0	0
2621178	0	0	0	0
2630068	1	1.0	4.0	0.25
2642650	0	0	0	0
2643660	0	0	0	0
2647562	1	0.0	27.0	0.0
26484	1	0.0	13.0	0.0
2652072	1	29.0	207.0	0.14009661835748793
2652470	1	2.0	47.0	0.0425531914893617
2652724	1	10.0	177.0	0.05649717514124294
2656336	1	0.0	258.0	0.0
2658618	1	62.0	172.0	0.36046511627906974
2662628	0	0	0	0
2665920	0	0	0	0
2667284	0	0	0	0
2671088	1	14.0	60.0	0.23333333333333334
2693496	1	6.0	278.0	0.02158273381294964
2697262	0	0	0	0
2708538	1	0.0	34.0	0.0
2714022	0	0	0	0
2718426	1	0.0	10.0	0.0
2719668	1	0.0	150.0	0.0
2722342	0	0	0	0
2729766	1	4.0	100.0	0.04
2732092	1	28.0	300.0	0.09333333333333334
2734336	0	0	0	0
2739086	1	0.0	583.0	0.0
2756266	0	0	0	0
2762	0	0	0	0
2762030	1	1.0	13.0	0.07692307692307693
2763304	1	76.0	76.0	1.0
2769356	0	0	0	0
2774884	0	0	0	0
2781364	0	0	0	0
2785018	0	0	0	0
2805839	1	0.0	111.0	0.0
2812245	1	0.0	43.0	0.0
2815039	0	0	0	0
2839358	0	0	0	0
2839364	0	0	0	0
2839366	0	0	0	0
2839368	0	0	0	0
2840688	1	0.0	226.0	0.0
2840960	1	2.0	229.0	0.008733624454148471
2841064	1	0.0	14.0	0.0
2842926	0	0	0	0
2851192	0	0	0	0
2862110	1	0.0	141.0	0.0
2875824	1	20.0	80.0	0.25
2878530	0	0	0	0
2888984	0	0	0	0
2901328	0	0	0	0
2919514	1	2.0	34.0	0.058823529411764705
2922652	0	0	0	0
2926990	1	78.0	79.0	0.9873417721518988
2932442	0	0	0	0
2937632	0	0	0	0
2942738	0	0	0	0
2953166	0	0	0	0
2961922	0	0	0	0
2966310	0	0	0	0
2966930	1	1.0	127.0	0.007874015748031496
2969728	0	0	0	0
2970812	0	0	0	0
2976586	1	0.0	74.0	0.0
297742	1	0.0	10.0	0.0
297762	1	0.0	14.0	0.0
298522	1	5.0	22.0	0.22727272727272727
298558	1	0.0	20.0	0.0
2990476	1	0.0	126.0	0.0
2993466	0	0	0	0
3001538	0	0	0	0
3006088	1	266.0	266.0	1.0
300756	0	0	0	0
3019426	1	14.0	62.0	0.22580645161290322
3020540	0	0	0	0
302478	1	0.0	44.0	0.0
302562	1	15.0	185.0	0.08108108108108109
3035392	1	0.0	147.0	0.0
3038260	1	2.0	109.0	0.01834862385321101
3040878	0	0	0	0
3043984	0	0	0	0
304426	1	0.0	22.0	0.0
3047214	1	0.0	84.0	0.0
3049376	0	0	0	0
3057100	0	0	0	0
3060528	0	0	0	0
306360	1	0.0	12.0	0.0
3089588	1	1.0	235.0	0.00425531914893617
3092046	0	0	0	0
3097088	0	0	0	0
3097894	1	3.0	121.0	0.024793388429752067
3103622	1	6.0	64.0	0.09375
3109146	1	0.0	302.0	0.0
3110848	0	0.0	0.0	0.0
3115584	1	24.0	119.0	0.20168067226890757
3118336	0	0.0	0.0	0.0
311870	1	1.0	119.0	0.008403361344537815
3124182	0	0.0	0.0	0.0
3133322	0	0.0	0.0	0.0
3133458	1	2.0	160.0	0.0125
3137154	1	18.0	18.0	1.0
3150392	1	1.0	3.0	0.3333333333333333
3152590	1	0.0	90.0	0.0
3158874	1	2.0	527.0	0.003795066413662239
317030	1	0.0	22.0	0.0
3170970	1	14.0	56.0	0.25
317452	0	0.0	0.0	0.0
317572	1	2.0	132.0	0.015151515151515152
3195180	1	28.0	28.0	1.0
3197824	0	0.0	0.0	0.0
321410	1	0.0	103.0	0.0
3219379	0	0.0	0.0	0.0
322118	0	0.0	0.0	0.0
3229723	1	28.0	28.0	1.0
3232703	0	0.0	0.0	0.0
3233551	1	1.0	22.0	0.045454545454545456
323916	1	0.0	85.0	0.0
323950	0	0.0	0.0	0.0
3242234	1	0.0	17.0	0.0
3251462	1	0.0	2.0	0.0
3253418	0	0.0	0.0	0.0
3274496	1	61.0	703.0	0.08677098150782361
32908	1	0.0	12.0	0.0
3290856	0	0.0	0.0	0.0
3293370	1	8.0	20.0	0.4
3304466	0	0.0	0.0	0.0
3304948	1	5.0	29.0	0.1724137931034483
3309052	0	0.0	0.0	0.0
3316274	1	1.0	87.0	0.011494252873563218
331968	0	0.0	0.0	0.0
3325794	1	2.0	124.0	0.016129032258064516
3326866	1	61.0	697.0	0.08751793400286945
332848	0	0.0	0.0	0.0
3340850	1	24.0	27.0	0.8888888888888888
3342284	0	0.0	0.0	0.0
3349106	1	0.0	16.0	0.0
3355370	0	0.0	0.0	0.0
3368636	1	0.0	2.0	0.0
3369512	1	0.0	13.0	0.0
3369594	1	9.0	55.0	0.16363636363636364
3384718	0	0.0	0.0	0.0
3385322	1	14.0	14.0	1.0
3385750	1	12.0	317.0	0.03785488958990536
3387028	0	0.0	0.0	0.0
3389296	1	27.0	52.0	0.5192307692307693
3393972	0	0.0	0.0	0.0
3395102	0	0.0	0.0	0.0
3399782	1	3.0	34.0	0.08823529411764706
3402012	1	0.0	25.0	0.0
3402742	0	0.0	0.0	0.0
3407372	1	3.0	58.0	0.05172413793103448
3417826	1	0.0	55.0	0.0
3432566	1	15.0	70.0	0.21428571428571427
3432872	1	0.0	25.0	0.0
3451188	1	16.0	19.0	0.8421052631578947
3452910	0	0.0	0.0	0.0
3456190	1	99.0	124.0	0.7983870967741935
3457446	0	0.0	0.0	0.0
3457524	0	0.0	0.0	0.0
3460194	1	28.0	28.0	1.0
3460830	0	0.0	0.0	0.0
3476420	1	31.0	367.0	0.08446866485013624
3482444	0	0.0	0.0	0.0
3493058	0	0.0	0.0	0.0
3498214	1	8.0	32.0	0.25
3501982	1	22.0	99.0	0.2222222222222222
3510688	1	4.0	170.0	0.023529411764705882
3511704	1	21.0	154.0	0.13636363636363635
35131	0	0.0	0.0	0.0
3520590	0	0.0	0.0	0.0
3527368	1	61.0	61.0	1.0
3528104	0	0.0	0.0	0.0
353044	0	0.0	0.0	0.0
3540520	1	9.0	436.0	0.020642201834862386
354324	1	3.0	169.0	0.01775147928994083
354336	1	4.0	161.0	0.024844720496894408
3545622	1	35.0	55.0	0.6363636363636364
3551994	0	0.0	0.0	0.0
355622	1	24.0	109.0	0.22018348623853212
3557761	0	0.0	0.0	0.0
3560337	0	0.0	0.0	0.0
3567021	0	0.0	0.0	0.0
3572827	0	0.0	0.0	0.0
3575637	1	6.0	90.0	0.06666666666666667
3576823	1	0.0	103.0	0.0
3580551	1	21.0	60.0	0.35
358062	0	0.0	0.0	0.0
3584638	1	6.0	66.0	0.09090909090909091
358866	0	0.0	0.0	0.0
3595862	1	20.0	75.0	0.26666666666666666
3603368	0	0.0	0.0	0.0
3613634	0	0.0	0.0	0.0
3625068	1	0.0	108.0	0.0
362530	1	18.0	35.0	0.5142857142857142
3627088	1	2.0	180.0	0.011111111111111112
3628948	0	0.0	0.0	0.0
3631468	1	0.0	80.0	0.0
3633046	0	0.0	0.0	0.0
3633596	1	66.0	718.0	0.09192200557103064
3635938	1	82.0	825.0	0.0993939393939394
3637198	1	2.0	57.0	0.03508771929824561
3647822	0	0.0	0.0	0.0
364810	1	15.0	102.0	0.14705882352941177
3650670	1	0.0	48.0	0.0
3682432	1	0.0	58.0	0.0
3697704	0	0.0	0.0	0.0
3700690	0	0.0	0.0	0.0
371832	0	0.0	0.0	0.0
3720482	1	0.0	77.0	0.0
3720538	1	0.0	26.0	0.0
372234	1	0.0	90.0	0.0
3722690	1	5.0	126.0	0.03968253968253968
3727188	0	0.0	0.0	0.0
3729562	1	7.0	63.0	0.1111111111111111
3734830	1	0.0	21.0	0.0
3736794	0	0.0	0.0	0.0
3739392	1	0.0	75.0	0.0
3744018	1	0.0	152.0	0.0
375594	1	6.0	175.0	0.03428571428571429
3757194	1	0.0	21.0	0.0
3766346	1	0.0	64.0	0.0
3774670	1	3.0	47.0	0.06382978723404255
3774922	1	8.0	68.0	0.11764705882352941
3781118	1	0.0	86.0	0.0
379196	0	0.0	0.0	0.0
3797388	1	14.0	113.0	0.12389380530973451
3798550	0	0.0	0.0	0.0
3799798	0	0.0	0.0	0.0
3800356	1	0.0	50.0	0.0
3801800	1	4.0	205.0	0.01951219512195122
3809768	0	0.0	0.0	0.0
3824020	1	9.0	71.0	0.1267605633802817
3825460	1	0.0	50.0	0.0
3829144	1	3.0	199.0	0.01507537688442211
3829202	0	0.0	0.0	0.0
3829422	1	2.0	64.0	0.03125
3831178	1	0.0	4.0	0.0
3847956	1	5.0	147.0	0.034013605442176874
3849992	1	5.0	161.0	0.031055900621118012
3851686	1	8.0	63.0	0.12698412698412698
3853970	1	0.0	89.0	0.0
3855496	1	0.0	113.0	0.0
3862092	1	20.0	113.0	0.17699115044247787
386714	0	0.0	0.0	0.0
386922	0	0.0	0.0	0.0
3870926	1	0.0	226.0	0.0
3871752	1	12.0	57.0	0.21052631578947367
388164	0	0.0	0.0	0.0
3893726	1	0.0	20.0	0.0
3895288	0	0.0	0.0	0.0
3900086	1	29.0	267.0	0.10861423220973783
3939422	1	0.0	26.0	0.0
3959190	1	50.0	166.0	0.30120481927710846
3960900	0	0.0	0.0	0.0
3962606	1	3.0	35.0	0.08571428571428572
3964066	1	5.0	57.0	0.08771929824561403
3975332	0	0.0	0.0	0.0
3980646	1	0.0	156.0	0.0
3987782	0	0.0	0.0	0.0
3990762	1	0.0	82.0	0.0
3991760	0	0.0	0.0	0.0
3993002	0	0.0	0.0	0.0
3995812	1	10.0	90.0	0.1111111111111111
4003008	0	0.0	0.0	0.0
40039	1	0.0	55.0	0.0
400858	1	10.0	140.0	0.07142857142857142
4008828	1	31.0	67.0	0.4626865671641791
4021104	1	19.0	321.0	0.059190031152647975
402836	0	0.0	0.0	0.0
403468	1	9.0	76.0	0.11842105263157894
403628	0	0.0	0.0	0.0
4053336	1	16.0	38.0	0.42105263157894735
407984	0	0.0	0.0	0.0
4081946	0	0.0	0.0	0.0
408440	0	0.0	0.0	0.0
4095936	1	7.0	105.0	0.06666666666666667
4102310	1	5.0	5.0	1.0
41145	1	0.0	66.0	0.0
411778	0	0.0	0.0	0.0
4121782	0	0.0	0.0	0.0
4123160	1	14.0	65.0	0.2153846153846154
4141596	0	0.0	0.0	0.0
4142896	1	0.0	212.0	0.0
4149374	1	5.0	180.0	0.027777777777777776
4195250	1	16.0	127.0	0.12598425196850394
41961	1	154.0	154.0	1.0
421054	1	18.0	83.0	0.21686746987951808
42146	1	4.0	16.0	0.25
42197	0	0.0	0.0	0.0
4228602	1	5.0	8.0	0.625
4230404	1	0.0	16.0	0.0
4231428	1	19.0	60.0	0.31666666666666665
42491	1	69.0	69.0	1.0
42634	1	83.0	83.0	1.0
42640	1	10.0	35.0	0.2857142857142857
42642	1	127.0	127.0	1.0
42643	0	0.0	0.0	0.0
42645	1	184.0	184.0	1.0
42651	0	0.0	0.0	0.0
427332	1	47.0	47.0	1.0
429080	0	0.0	0.0	0.0
430408	0	0.0	0.0	0.0
43319	1	0.0	37.0	0.0
43441	1	10.0	35.0	0.2857142857142857
436488	0	0.0	0.0	0.0
439362	0	0.0	0.0	0.0
44319	0	0.0	0.0	0.0
443584	1	0.0	41.0	0.0
445916	1	2.0	29.0	0.06896551724137931
447362	0	0.0	0.0	0.0
44836	0	0.0	0.0	0.0
450694	1	0.0	13.0	0.0
45136	0	0.0	0.0	0.0
45139	0	0.0	0.0	0.0
455452	0	0.0	0.0	0.0
46010	1	9.0	159.0	0.05660377358490566
462474	0	0.0	0.0	0.0
46927	1	4.0	394.0	0.01015228426395939
469526	0	0.0	0.0	0.0
471428	1	33.0	213.0	0.15492957746478872
472892	1	0.0	70.0	0.0
472970	1	0.0	10.0	0.0
474150	1	2.0	35.0	0.05714285714285714
474212	1	1.0	69.0	0.014492753623188406
474928	0	0.0	0.0	0.0
476622	0	0.0	0.0	0.0
482534	1	0.0	106.0	0.0
484132	1	15.0	15.0	1.0
485889	1	71.0	265.0	0.2679245283018868
48841	1	0.0	63.0	0.0
489146	0	0.0	0.0	0.0
493014	0	0.0	0.0	0.0
494800	1	4.0	58.0	0.06896551724137931
498236	1	0.0	56.0	0.0
49886	1	0.0	63.0	0.0
502240	1	3.0	129.0	0.023255813953488372
502772	0	0.0	0.0	0.0
515326	0	0.0	0.0	0.0
516846	0	0.0	0.0	0.0
519776	0	0.0	0.0	0.0
528440	1	0.0	22.0	0.0
529424	0	0.0	0.0	0.0
530246	0	0.0	0.0	0.0
543212	0	0.0	0.0	0.0
543242	0	0.0	0.0	0.0
548044	1	0.0	45.0	0.0
548764	0	0.0	0.0	0.0
551968	0	0.0	0.0	0.0
564966	0	0.0	0.0	0.0
569436	0	0.0	0.0	0.0
570704	0	0.0	0.0	0.0
571394	1	4.0	138.0	0.028985507246376812
57415	1	2.0	86.0	0.023255813953488372
575676	1	69.0	76.0	0.9078947368421053
576636	1	7.0	13.0	0.5384615384615384
576906	1	0.0	19.0	0.0
576946	1	3.0	72.0	0.041666666666666664
578534	0	0.0	0.0	0.0
581598	0	0.0	0.0	0.0
584410	1	0.0	29.0	0.0
58977	0	0.0	0.0	0.0
591714	1	0.0	12.0	0.0
591724	0	0.0	0.0	0.0
592338	0	0.0	0.0	0.0
593460	0	0.0	0.0	0.0
593962	1	23.0	23.0	1.0
595258	1	0.0	20.0	0.0
596598	1	3.0	71.0	0.04225352112676056
597716	1	31.0	102.0	0.30392156862745096
602032	1	2.0	149.0	0.013422818791946308
607876	0	0.0	0.0	0.0
