Video_ID	video_length
1750986	146.7
1958384	512.9666666666667
1983860	52.166666666666664
1644756	225.26666666666668
2076168	94.23333333333333
1637824	180.36666666666667
2089058	51.96666666666667
2069371	42.8
2004126	93.13333333333334
1981720	18.033333333333335
1994178	154.76666666666668
1910506	200.36666666666667
1726984	293.7
2060919	574.1
1989682	167.36666666666667
1939158	229.56666666666666
1670850	185.0
2066127	179.16666666666666
188418	2132.7083333333335
1913522	135.13333333333333
1700904	164.6
1900620	57.7
1719914	164.4
1900628	55.03333333333333
203732	99.56709956709956
199136	14.848181514848182
1949608	184.36666666666667
1999244	137.43333333333334
2064303	162.7
1663032	62.43333333333333
1687202	125.8
1665514	133.43333333333334
1949606	105.53333333333333
1949620	194.66666666666666
1778242	189.0
1712100	230.86666666666667
2003212	117.46666666666667
1738924	140.93333333333334
1640530	114.3
1892254	40.266666666666666
2189838	50.96666666666667
2168512	247.13333333333333
2107420	102.86666666666666
2137460	72.96666666666667
2201790	104.53333333333333
2259500	14.8
2276027	141.96666666666667
2288029	83.63333333333334
2280894	51.63333333333333
2280316	1375.8
2301996	897.5333333333333
2106840	122.16666666666667
2161518	725.4333333333333
2212620	362.96666666666664
2099506	453.46666666666664
2154750	327.3666666666667
2104528	133.26666666666668
2248828	96.0
2197582	186.66666666666666
2293141	134.56666666666666
2276171	129.66666666666666
2280884	306.8
2284925	132.73333333333332
2308176	102.56666666666666
2239426	52.5
2221174	14.8
2208850	330.0
2313402	110.33333333333333
2206770	186.96666666666667
2265454	158.86666666666667
2208714	609.7666666666667
2290947	194.96666666666667
2269720	1361.9
2271686	354.8666666666667
2159486	34.233333333333334
2098560	183.5
2254632	85.3
2276255	525.1666666666666
215728	79.98667998667999
2267290	87.36666666666666
2192940	82.0
2200632	207.3
2236494	113.96666666666667
2274337	211.13333333333333
2193886	78.96666666666667
2141442	510.73333333333335
2290263	60.36666666666667
2107348	463.26666666666665
2292573	324.96666666666664
2103046	153.83333333333334
2419864	259.0
2390840	513.9666666666667
2334782	82.13333333333334
2522946	1774.7333333333333
2495100	211.13333333333333
2436348	107.1
2362220	443.96666666666664
2431422	73.46666666666667
252396	297.0
2360884	100.26666666666667
2550757	129.66666666666666
2410044	34.233333333333334
249934	196.1
2493896	119.6
2435368	109.36666666666666
24877	305.67203333333333
240256	90.73333333333333
2418110	127.66666666666667
2487946	90.7
2522382	78.96666666666667
2379790	168.66666666666666
2504702	116.36666666666666
2512030	467.0
2516506	203.16666666666666
2468770	138.16666666666666
2564412	58.3
2369558	577.9666666666667
2431788	354.96666666666664
2450950	224.46666666666667
2424386	131.66666666666666
2378378	385.96666666666664
2465786	399.96666666666664
2379796	81.36666666666666
2436568	318.0
2343668	129.66666666666666
2540964	167.96666666666667
2484866	126.4
2551089	1319.0666666666666
2365720	85.56666666666666
2555800	234.33333333333334
233900	354.0
2563388	96.96666666666667
2412820	129.66666666666666
2373572	150.06666666666666
2332830	206.96666666666667
2563584	268.96666666666664
2475130	151.23333333333332
2494054	47.96666666666667
2342680	89.36666666666666
2405380	233.63333333333333
2719668	150.96666666666667
2647562	35.266666666666666
2662628	75.86666666666666
2942738	392.96666666666664
3006088	325.8
3038260	119.23333333333333
3020540	49.56666666666667
297762	42.63333333333333
2658618	232.73333333333332
304426	72.9
300756	1378.7333333333333
2722342	63.0
298558	52.233333333333334
260066	42.333333333333336
2762	29.7
3057100	643.2
3092046	42.2
3097088	132.43333333333334
2596422	248.03333333333333
3001538	214.03333333333333
2619306	274.96666666666664
2734336	59.46666666666667
2656336	259.46666666666664
2708538	64.13333333333334
2953166	148.13333333333333
2762030	134.53333333333333
2785018	31.933333333333334
2714022	346.96666666666664
2618758	129.66666666666666
2862110	141.76666666666668
2961922	39.53333333333333
2774884	34.266666666666666
2652072	312.23333333333335
26484	31.498133333333335
2756266	333.0
298522	45.96666666666667
302478	124.72382956338768
2840688	227.63333333333333
2841064	157.66666666666666
2596878	61.7
2642650	65.43333333333334
2739086	582.0333333333333
2667284	38.86666666666667
2732092	384.03333333333336
2610178	66.53333333333333
2875824	102.86666666666666
2966310	36.06666666666667
2966930	193.2
2993466	434.3666666666667
2652470	70.66666666666667
2842926	167.0
2926990	367.4
2840960	231.36666666666667
2922652	92.26666666666667
2729766	199.43333333333334
2976586	74.9
3089588	260.93333333333334
2839358	40.266666666666666
2805839	198.8
2839366	31.133333333333333
2919514	99.76666666666667
3035392	174.1
2630068	79.8
2839368	38.166666666666664
297742	43.06666666666667
2596548	154.63333333333333
2815039	192.96666666666667
3040878	99.66666666666667
2621178	508.96666666666664
3047214	83.5
2763304	172.53333333333333
2781364	35.93333333333333
2970812	94.7
2718426	162.26666666666668
3049376	930.9666666666667
2693496	358.6
2901328	124.53333333333333
2990476	253.76666666666668
3043984	38.8
2937632	195.96666666666667
2652724	295.8
2665920	181.36666666666667
3060528	126.33333333333333
2643660	78.96666666666667
2671088	134.83333333333334
2888984	66.5
2595588	301.6
2969728	139.0
302562	184.69030969030968
2577854	318.03333333333336
306360	172.9
2769356	663.9
2839364	37.06666666666667
2851192	124.46666666666667
3019426	189.56666666666666
2878530	167.6
2812245	78.96666666666667
2595494	301.6
2697262	169.73333333333332
2932442	156.83333333333334
3290856	143.0
323950	144.26666666666668
3158874	724.5666666666667
3369594	54.8
321410	104.8
3251462	96.73333333333333
3402012	724.9666666666667
317572	152.33333333333334
3253418	95.16666666666667
3304948	194.63333333333333
35131	77.0
3118336	51.2
3399782	99.23333333333333
3511704	157.63333333333333
3387028	552.0
3133458	161.23333333333332
3340850	127.43333333333334
332848	134.0
3369512	98.93333333333334
3393972	303.8
3432566	104.96666666666667
3195180	50.46666666666667
3368636	96.73333333333333
3395102	205.76666666666668
317452	49.93333333333333
3452910	234.36666666666667
3476420	366.43333333333334
3520590	837.9333333333333
3349106	362.76666666666665
3457446	31.333333333333332
3197824	161.26666666666668
3407372	130.66666666666666
3385322	131.26666666666668
3293370	91.36666666666666
3219379	233.9
3460194	161.03333333333333
3137154	176.86666666666667
3309052	106.66666666666667
3342284	72.2
3124182	90.43333333333334
32908	119.9
3325794	237.0
3417826	86.06666666666666
3170970	127.8
311870	116.8501835168502
3150392	108.76666666666667
3097894	120.36666666666666
3493058	607.2
3304466	32.13333333333333
3510688	169.56666666666666
3242234	91.76666666666667
3355370	175.6
3457524	62.36666666666667
3274496	1008.4
3103622	64.86666666666666
331968	83.4834
3482444	101.86666666666666
3501982	154.23333333333332
317030	142.7
3451188	222.43333333333334
323916	84.5
3115584	120.03333333333333
3109146	334.73333333333335
3110848	38.0
3326866	1008.4
3389296	133.33333333333334
3232703	159.26666666666668
3385750	316.1666666666667
322118	271.9166666666667
3384718	1472.0
3152590	93.33333333333333
3229723	189.96666666666667
3432872	192.5
3133322	97.13333333333334
3402742	146.96666666666667
3233551	298.76666666666665
3316274	99.96666666666667
3460830	123.4
3498214	75.46666666666667
3456190	259.8333333333333
358866	135.8
3781118	153.8
3895288	129.76666666666668
3628948	107.8
3682432	61.43333333333333
354324	185.83333333333334
3851686	62.6
3800356	49.666666666666664
3584638	147.8
3576823	102.03333333333333
3739392	85.53333333333333
364810	101.56666666666666
354336	176.76666666666668
3720482	79.5
3729562	64.13333333333334
3633046	117.76666666666667
3893726	187.73333333333332
3557761	372.96666666666664
3829144	203.26666666666668
3697704	254.66666666666666
3766346	63.46666666666667
3631468	84.33333333333333
3633596	719.8
3862092	112.96666666666667
3855496	131.76666666666668
3824020	281.3333333333333
3736794	115.96666666666667
3551994	97.3
362530	34.56666666666667
353044	164.83516483516482
3567021	181.4
3560337	133.3
386714	235.0
3829422	174.73333333333332
3527368	150.7
3572827	136.96666666666667
3801800	226.43333333333334
379196	50.52471784040657
3540520	694.5333333333333
3545622	102.26666666666667
3847956	167.03333333333333
3809768	100.5
3700690	142.06666666666666
3528104	45.96666666666667
3774922	260.46666666666664
386922	111.0
3580551	59.6
3637198	149.1
3870926	226.46666666666667
3727188	93.76666666666667
355622	109.71786833855799
375594	174.36666666666667
3849992	160.23333333333332
3603368	88.3
3853970	160.73333333333332
3825460	179.33333333333334
388164	282.8504828504828
3757194	77.23333333333333
3799798	48.2
3798550	193.66666666666666
372234	89.75
358062	160.71666666666667
3774670	46.9
3722690	196.8
3797388	112.93333333333334
3744018	154.66666666666666
3829202	65.2
3575637	108.06666666666666
3627088	183.43333333333334
3647822	210.5
3831178	134.6
3871752	56.93333333333333
371832	110.09534492428493
3650670	50.2
3595862	85.3
3613634	422.8333333333333
3720538	382.8666666666667
3734830	77.23333333333333
3625068	178.46666666666667
3635938	1004.3666666666667
429080	81.6
3962606	100.1
40039	54.333333333333336
41961	925.1333333333333
4021104	321.56666666666666
3980646	233.26666666666668
42146	164.26666666666668
3987782	51.2
4121782	108.63333333333334
3939422	724.9666666666667
41145	1064.9666666666667
42643	338.2
42642	359.06666666666666
474212	197.96666666666667
3959190	168.03333333333333
439362	60.0
4102310	168.76666666666668
45139	91.03333333333333
411778	142.66666666666666
4008828	99.7
476622	97.7
42197	698.7666666666667
3995812	89.6
421054	83.63333333333334
484132	57.06666666666667
3991760	248.2
469526	274.8746
44319	253.4
4141596	32.36666666666667
474150	312.46666666666664
471428	512.6
43441	663.5666666666667
43319	485.8
408440	27.8
3900086	284.3666666666667
45136	169.2
4149374	190.53333333333333
407984	61.13333333333333
427332	101.29166666666667
472892	123.65686666666667
455452	281.3666666666667
402836	113.52
403468	103.37003670337005
400858	160.63333333333333
42651	492.03333333333336
4230404	194.73333333333332
474928	379.8
436488	239.53333333333333
46010	421.8214
482534	217.73333333333332
403628	120.27972027972028
472970	45.04
4195250	126.96666666666667
4003008	304.73333333333335
445916	304.6
3975332	94.13333333333334
450694	62.895437895437894
42645	512.5666666666667
42491	371.3333333333333
4228602	77.96666666666667
48841	66.73333333333333
462474	517.1333333333333
42634	274.5
3964066	124.46666666666667
4231428	223.76666666666668
44836	698.7666666666667
4142896	281.1666666666667
4081946	404.23333333333335
46927	410.5
3990762	119.06666666666666
443584	235.13333333333333
4053336	193.53333333333333
4123160	65.0
42640	663.5666666666667
447362	91.26666666666667
3960900	69.2
3993002	31.366666666666667
4095936	165.66666666666666
430408	173.23973333333333
485889	265.76666666666665
607876	319.43333333333334
639434	86.86666666666666
631166	111.17711117711117
665866	145.83333333333334
672682	119.63333333333334
642060	183.71705038371707
671578	151.0
702278	105.73333333333333
502772	158.36715836715837
702258	151.53333333333333
680044	109.23333333333333
602032	243.76666666666668
640062	175.20833333333334
543242	181.6
682986	193.54519354519354
640100	115.66666666666667
494800	57.56666666666667
612038	129.43333333333334
627540	134.43443443443445
529424	87.96
689868	112.36666666666666
595258	179.36666666666667
676764	159.32583333333335
575676	75.1
635824	171.16666666666666
637176	190.83333333333334
596598	70.26666666666667
664242	152.93333333333334
528440	102.26666666666667
613190	105.53333333333333
584410	209.4
66383	119.92211992211992
502240	129.08
631584	143.53333333333333
658766	99.06666666666666
515326	129.54166666666666
581598	122.86666666666666
576906	69.53333333333333
570704	84.71388027192924
516846	113.1
58977	50.12479201331115
641132	154.3
576636	89.96666666666667
688244	174.73333333333332
493014	160.20833333333334
696594	176.7
615206	61.56666666666667
548044	92.76666666666667
684784	94.56666666666666
591724	118.6
548764	70.96666666666667
551968	90.96
543212	31.133333333333333
591714	206.5
571394	137.93333333333334
637922	663.8298333333333
627706	75.03333333333333
593962	143.93333333333334
698278	192.5
57415	90.0
690894	186.1
593460	282.4
637452	66.49976666666667
696616	84.03333333333333
576946	71.8
625568	150.43333333333334
49886	188.83333333333334
648826	134.96666666666667
578534	197.0
597716	146.23333333333332
489146	80.76666666666667
498236	57.333333333333336
592338	135.53333333333333
569436	102.96
638966	168.66666666666666
530246	87.33333333333333
700080	122.06666666666666
519776	103.23333333333333
564966	121.34112134112134
692176	138.26666666666668
834558	269.0
955754	376.1
986034	247.26666666666668
828420	775.4
965306	165.0
777444	81.48140000000001
993160	337.0
714188	91.86666666666666
930126	122.1
777276	130.06666666666666
904986	117.46666666666667
891490	118.16666666666667
760990	99.56666666666666
722174	166.73333333333332
965832	175.96666666666667
781954	303.3
831940	99.26666666666667
765562	308.93333333333334
895936	82.3
878748	53.0
97338	297.8
709500	59.0
843706	131.23333333333332
888716	133.46666666666667
73860	105.76090576090576
797762	128.26666666666668
808506	151.13333333333333
830994	39.63333333333333
789186	122.23333333333333
834836	151.68501835168502
748880	95.16666666666667
975046	77.96666666666667
964680	173.06666666666666
822808	185.03333333333333
833770	118.45833333333333
948974	199.03333333333333
945750	72.46666666666667
943734	97.53333333333333
907444	70.06666666666666
743568	79.96
740404	66.96666666666667
985922	109.0
984830	156.625
725872	180.06666666666666
706670	64.56666666666666
754028	169.43333333333334
767256	301.3
918688	248.31498164831498
952908	110.17684351017685
951050	72.96666666666667
855172	284.7180513847181
792216	106.1
743914	159.16666666666666
724596	80.86666666666666
968248	88.88
738624	113.9
866584	150.43333333333334
980408	141.8
739390	134.66666666666666
964828	94.0
819434	146.96666666666667
703770	443.1666666666667
742106	74.76666666666667
713258	138.26666666666668
815482	109.73333333333333
746432	276.26666666666665
798740	71.44
885443	125.16666666666667
820114	222.43333333333334
891484	58.75
770656	198.13333333333333
881378	52.583333333333336
902888	125.23333333333333
716136	50.50041701417848
806130	122.9
757450	106.53333333333333
738910	221.45478812145478
999228	205.17097581317765
730414	230.46666666666667
871358	94.83333333333333
