Video_ID	showup	beauty
2546557	1	2.561383363098591
2549401	1	3.070992041401274
2580026	1	3.07331951048951
2586438	1	2.7962515254545464
2591038	1	3.2649957203027693
2595808	1	2.8415968956766875
2600276	1	2.7554466049853374
2608138	1	3.1702861469767436
2622518	1	2.1078490503681873
2623634	1	3.2584418060948095
2625070	1	2.6040380305343516
2634964	0	
2639196	1	4.475142721739131
2644110	1	2.469257295884774
2645594	1	2.795530533684213
2648332	0	
2650128	1	2.6698996755598823
2653962	1	3.260849397404371
2656582	1	3.7790706966292134
2665072	1	2.803977406666665
2666562	1	2.5978892216696283
2683750	1	3.2816583433070874
2684574	1	2.694977414608695
2692326	1	2.354440301379311
2701354	0	
2705464	1	2.6108592168791054
2711092	1	3.4095164705018357
2725888	1	2.5809231778181827
2727128	1	2.46022122450593
2728428	0	
2729528	1	4.110298981914895
2730720	0	
2732370	1	2.5052643205703617
2733982	1	2.1483920222680397
2746858	1	3.0024269728434514
2751628	1	3.442094381475126
2754868	1	3.1526597119047635
2767348	1	3.0024486029359356
2769282	1	2.4321286380769203
2775510	0	
277654	1	3.2670177460952354
2785188	0	
2787956	1	3.0527823721120155
2806595	1	2.8171401144032933
2807947	1	4.530637066315789
280984	1	2.8278016507751933
2811161	1	3.064239181061949
283336	1	2.869401890999997
284246	0	
2843526	0	
285610	1	4.566679863414634
2859792	1	2.3708225543624146
2860806	1	2.944164119391633
2864798	1	2.9889066919402985
286690	1	2.3809140440422314
2876230	1	2.2495740452674906
2876442	1	3.017423281542054
2879462	1	2.9304841888888866
288066	1	2.819004264705883
2909982	0	
2936844	1	3.3289378412698416
2941328	1	2.585921789357798
2945484	1	2.3442604693627453
294638	1	2.7385527148148143
2963378	1	4.275250523943662
296377	1	2.4162492223076923
2964360	1	2.6360339899214664
2986586	1	2.8713141333333327
2993806	1	3.762674180816326
2995310	1	2.935499317981075
2996282	1	2.5074528018072306
2998050	1	2.4274963761741146
2999138	1	4.1066173048067816
3007948	0	
3017800	1	2.4102893987704936
30203	0	
304132	0	
3046340	1	2.5876934420289848
3060534	1	3.2243751725420693
3073786	1	2.769628022413792
3077862	1	2.7714106712802806
3079104	1	2.9503873963636362
3089018	1	2.7329380048648657
309066	1	3.909532071253822
3100628	1	3.014963400966185
3108160	1	2.3756810462016533
3114000	1	3.6535863563296536
3115688	1	3.1729743339100356
3116390	1	2.8108630285714273
3117452	0	
312564	1	2.4706811928292036
3127990	1	2.4939808452961656
313174	1	3.121041088888889
3140144	1	2.2387404228239838
3153902	1	3.1115012443349745
3161726	1	3.0020190095238095
3164996	1	2.9219434190265487
318490	1	3.1420400333333336
3189738	1	2.4200147099337763
319042	1	2.736905242553192
319664	1	2.75491655453896
3196780	1	3.1718425003125015
3200110	1	3.1438313777777775
322500	1	2.9478793924050626
3226937	1	2.249773846803377
3227547	1	3.3958350645739914
3234691	1	3.075403530861244
3245114	1	3.0794556485355655
3249664	1	4.03188052694064
324974	1	3.7078255011494257
3253720	1	2.8960963292056103
326106	1	3.169434507692309
3262426	1	2.9723893892328404
3264174	1	2.8486260517241395
3264680	1	2.3894785483582135
328808	0	
328928	0	
3295220	1	4.128345142592593
3296418	0	
3302248	1	2.8823138298980737
3302978	0	
3303144	0	
3313696	1	2.3371591199074078
33145	1	2.48594923351064
3316532	1	3.1237319706422038
3321918	1	1.7744853570391863
3330096	1	2.496244614172336
3335246	1	2.344056748735247
3343874	1	3.1813413207547163
334902	1	2.748071113456463
3358238	0	
336172	1	2.5165542887218026
3369752	1	2.7996136070422537
3373624	1	3.01057103559322
3374896	1	3.5120806308093995
3382642	1	3.0035999115598893
338792	1	2.878943374226803
3389606	1	2.9191004918660286
3399524	1	2.538514425436272
3404360	1	3.8667196811320768
3407840	1	3.942473958823529
342074	1	3.31401406
342720	1	2.8540794938650302
3427574	1	2.2215636303157877
3427858	1	3.3575296429032258
343262	1	2.5857891238333277
343316	1	2.888425109053499
343336	0	
3439406	1	2.3720550089519663
344418	1	2.34867736419753
3452540	1	2.4661009592274663
3452988	1	2.889902986928105
3475640	1	2.6528507660792955
3478326	1	2.288900299131943
3482220	1	2.8917502774661545
3490216	1	3.0046288080657226
3505128	1	2.8687902419117646
351142	1	2.676526370481927
352838	0	
3530976	1	2.667540072760295
3531326	1	3.0293782534124625
3539752	1	3.559272831848551
354140	0	
3543626	1	2.8741279932021473
3548126	1	3.2106385238600237
3550700	1	2.038084778023848
3550790	1	2.8788198174377233
3554231	1	2.1366656685344845
3555517	1	2.668652161000001
3574887	0	
3576655	1	2.3694066394557836
3584534	1	3.273776927808989
3585602	1	2.772282732222221
3596132	1	3.1235434054161155
3597942	1	2.502032498218437
36090	1	2.466283689784943
361272	1	3.4211083870897165
3620646	1	2.1731748845744696
3632484	1	3.137232287400002
363252	1	2.880677456967213
363280	1	2.8514540170940164
3641270	1	3.1323270698554704
365362	1	2.612353994864864
3657354	1	2.5050463368148934
3669072	1	3.479539532
3681302	1	3.2610990247706426
368516	0	
369160	1	3.0634681160396062
370166	1	3.0129119115331484
370264	1	3.529655393415635
372570	1	2.8363536423728806
373312	0	
3735538	0	
3738114	1	2.4586207670129885
374904	1	3.122881177355367
374962	1	3.8058699588235307
375032	1	3.163383038850576
375696	1	3.4979589500000094
3763034	1	3.3961811777777795
376472	1	2.962374767741935
377218	1	3.1987519914110365
3773182	1	3.1921942804494403
3778772	1	2.616978083229168
378032	0	
378718	1	2.7163345138111876
378838	1	3.1618303062499993
379706	1	2.6694046837060745
38034	1	2.2833847775735303
3805684	1	2.5532596042360054
3826536	1	3.4060958693522885
382966	1	3.690504595833335
3832678	0	
385066	0	
3850986	1	3.3365197940170943
385896	1	2.99449965243328
3859044	1	2.209975032057417
3877864	1	3.02809205998143
3904028	1	3.590127516000001
3904040	0	
3915522	0	
392584	1	3.328567873856212
3932160	0	
394340	1	2.836551739512194
394952	1	3.169120214008942
3953058	0	
3953528	1	3.469718189248705
396680	0	
398400	1	2.5692372607798166
399040	1	3.1583380117647057
399334	1	2.292880101687765
400366	1	2.9443836812362028
4007410	1	2.4456746565718133
4034744	1	2.9920438362500006
4048228	1	2.799810893853429
405180	1	2.5926640679999977
405576	1	2.247352164935067
4056892	1	2.7958929500000003
406978	1	2.5607307839506164
407442	1	3.951386610559006
408060	1	3.4407204113590253
4116480	0	
413508	1	1.9714083654929577
4135128	0	
418222	1	3.7485739921052628
4186040	1	2.6381814033783773
419684	1	2.800867858108109
4198410	1	3.251810812500002
422306	0	
4229850	1	2.459133392393735
426760	1	2.829640412275449
430396	1	2.4355567049113267
4315528	1	2.542824131448762
433024	1	2.493873842587801
434058	0	
442286	0	
446108	1	2.353504580417755
448830	0	
452884	1	2.679169286786787
453908	1	2.370623130434783
454722	1	2.678355452903226
455146	1	3.76070699482587
460278	1	2.749516346753244
463318	1	3.9216446367021276
464914	0	
466736	0	
466772	1	2.704236781639345
470398	1	2.4550250489795915
471704	0	
47285	1	1.9765562481962486
473944	1	2.9283441846153844
475634	0	
477888	1	2.137831845171849
47929	1	2.8432247399999997
479988	1	2.874819906944443
481130	1	2.940550942857159
48424	1	3.643261765194809
490754	0	
492596	0	
494152	1	2.9486168553658496
497350	1	2.8634350285714283
498506	1	2.320126931240656
499008	1	2.851406116192565
500014	1	3.43984291
503806	1	3.8706922666666674
505258	1	2.518652329764454
505648	1	2.9324287736842107
506948	0	
508338	1	3.018196860233161
511796	1	3.5481086597972973
52253	1	2.840964061728394
523190	1	3.1732996260240984
525494	1	2.8356212030107533
530710	1	2.5750985797650148
531602	1	2.681774876360547
532168	1	4.178788641139237
535336	1	3.959160655102041
538284	1	2.988763771403814
539756	1	2.277816369512194
541506	0	
542342	1	2.335360602614379
542972	1	2.766213633108868
544600	1	2.4350183801556415
544828	1	4.258678140845069
545668	0	
545678	0	
546960	1	3.4689290399999986
549848	1	3.276892428150571
550604	1	2.2761259430916554
552524	1	2.493771530779946
558014	1	3.554345728571428
563556	1	2.8656630162055325
566378	1	3.4505793904761903
569950	1	2.6973935605095547
571876	1	3.27605966
572194	1	2.123533389239765
578928	1	2.9779347135964915
582626	1	2.9393652075757575
586176	1	2.816750502020203
586442	1	2.9072739018889275
588442	0	
592896	1	2.6782957758430657
594242	1	3.0656270439330555
595010	1	3.3073809520833324
600500	0	
602640	1	3.154654720338984
604972	1	2.6059006894493795
605240	1	3.3139782694915243
605750	0	
605802	1	3.1850493551724144
607072	0	
608236	1	2.7934330319559235
613512	1	2.9930080111265625
615274	1	2.42182272823834
618888	1	3.631016195833334
619260	1	2.7740335178217825
619690	1	2.3944341864649683
62086	1	2.410956388524591
624816	1	2.4080589055178243
627016	1	2.6339266090773203
630582	1	3.4424606673202622
633084	1	3.1398634562499983
633526	1	2.517954944779767
633976	1	3.0232796351931324
634074	0	
635514	0	
63594	0	
636806	1	3.187316070864195
637826	1	2.829260969327732
638078	1	2.706509498857642
640620	1	3.2245530722222226
646526	1	2.125937228865983
647506	1	2.5394248274535824
648530	1	3.2210354133858283
650424	1	2.3774617786089225
650794	1	3.3645078043478254
655608	1	2.549696301461378
657730	1	2.904956400454545
660532	1	3.139019814974621
660834	1	2.8063452518867944
66143	1	2.64097245368782
664538	1	2.989207855882353
666956	0	
671052	1	2.5349631422174874
671208	1	2.5020285958742607
672308	1	2.927504353898306
672578	1	3.0069962884615387
672754	1	3.319354470295204
673574	1	3.3285252331632633
677468	1	2.6286246388498897
680930	1	2.7568855088023043
681174	0	
683954	1	2.217149329144852
687134	1	2.4277032004036294
688432	1	3.0115304834862475
689776	1	2.936060380947135
690380	1	4.400697309016394
694116	1	3.0507266251655625
697438	1	2.956158173631841
697724	0	
698068	1	2.8585114623229435
698200	1	2.5842134283673457
698704	0	
699030	1	2.6657936884210485
699254	1	2.8853281401493938
700868	1	3.444230846405229
704140	1	3.187334002686567
709696	0	
712202	1	3.4764546154545437
717046	1	4.478938084615384
718742	1	2.4195514551102186
720732	1	4.24486581989796
724922	1	2.909631693982297
726250	1	2.294474785852713
726896	1	2.8273239475728156
727262	1	2.7955455369230795
730594	1	2.8548018149456516
732016	1	3.175663796269641
73210	1	3.183193473584904
732914	0	
734134	1	2.9784880387213515
734706	1	2.9130606404255324
735990	1	2.6593218133144485
740954	1	3.1599932680764016
743502	1	2.9872490671304384
745514	1	2.665696029929579
746550	1	3.045371782545931
749048	1	2.3335279887959857
749432	1	3.6362606932432415
749948	1	2.2796623436251937
750264	0	
751294	1	3.0362055094758054
756618	1	2.461242828690232
759492	0	
762874	1	3.003134226253691
765532	1	3.56025224137931
773952	1	3.633853222073582
774744	1	2.8215821220030373
787618	1	2.7036664515738495
788372	1	3.427970971530759
789884	1	2.6413125848275847
790624	1	3.2024969346666663
791690	1	3.1770852462655608
793550	1	3.4707002641791056
794670	1	3.213596360638297
798812	1	3.1283930432258065
800248	1	2.161434464684017
800916	1	3.56840689891892
801050	1	3.042390100175747
802818	1	3.6483280909935627
805666	1	3.4172964103448273
806892	1	2.6858996403269755
808664	1	3.0801090527972015
810960	1	2.8696280204713807
813120	1	2.8651655487562184
813718	1	2.6337300167202566
817890	1	2.771959042679129
822208	1	2.5841760450520845
832282	0	
83470	1	2.593058398106062
83594	1	2.37801229375
836680	1	2.767694353400505
836842	1	3.377359679897783
836874	1	3.3661404392111387
840140	1	3.728774584732824
841348	1	3.6839859413959073
844480	1	3.0848878452214454
845972	1	2.637465414655175
847114	1	3.0079096360655746
847586	1	3.3217469050511457
854182	1	3.004392488405797
85580	1	3.1663268824175725
860960	1	2.9002809335504893
861140	1	3.38596882
866408	1	3.0691378706274985
868884	0	
870748	1	3.29777068
871794	1	2.7227578273584916
884716	1	3.455410590789473
89256	0	
893306	1	3.0510500842666675
893964	1	2.387715684154929
89412	0	
89744	1	2.484901768922305
903772	1	2.661760865789474
904526	1	2.8434013257518784
906654	0	
907586	1	3.5689235028081137
908192	1	2.6454074163265315
908360	1	2.855473425274725
914276	1	2.8968907579572423
916588	1	2.850052736948744
922280	0	
92446	1	2.818447625306121
924674	1	3.604272242499999
924712	1	3.6444750958333336
924746	1	2.9012563847891606
928248	1	2.5835369
935288	1	3.0802257999999987
936876	1	2.5064948455587417
938962	1	2.144820439010134
940976	1	2.5944169365306102
941752	1	1.6350326921615197
942320	1	3.1825039956884598
945390	1	3.3342476485013637
951090	1	2.8717417640569396
951092	1	2.969731321614798
952956	1	2.911457917098446
958978	1	2.905327619856459
959706	1	3.5500902894736854
963970	1	4.144752276113369
964262	1	2.7516080664179094
969766	1	3.2247837765676564
971080	1	2.583562030851065
974410	1	2.7163656368008957
982724	1	2.705943247560979
983632	1	3.5870676938053103
988524	1	2.8442413086376406
991578	0	
993294	1	3.484877996568628
996352	1	2.793771269230769
998368	0	
