1001842	0.7488879561424255
1007674	0.6850709319114685
1010296	0.5443790555000305
1010460	0.7355523109436035
1012066	0.7127168774604797
1013288	0.7128182053565979
1015186	0.7935944199562073
1015962	0.6035522818565369
1021738	0.6564009785652161
1022794	0.6982470750808716
1025490	0.8134026527404785
1039124	0.9174425601959229
1045720	0.6924746036529541
1047330	0.7732434272766113
1054452	0.7414316534996033
1059518	0.7646468281745911
1062898	0.7034754753112793
1065962	0.7243258357048035
1067526	0.7005791664123535
1077486	0.7913427352905273
1081340	0.8900216817855835
1082736	0.8704386353492737
1089368	0.7896313071250916
109852	0.7318646311759949
1102452	0.695672869682312
1104838	0.6079244613647461
1105892	0.9019478559494019
1107304	0.7947449088096619
1109748	0.7945693731307983
1112734	0.7305390238761902
1114538	0.765717089176178
1116388	0.7908305525779724
1119698	0.7387272715568542
1121344	0.7798510789871216
1122372	0.7060725688934326
1123940	0.6983630657196045
1125316	0.7135228514671326
1125328	0.751633882522583
1130742	0.7928799390792847
1132660	0.7844428420066833
1136898	0.7500982284545898
1137678	0.8238893151283264
1141484	0.7928203344345093
1149200	0.7953495383262634
1149896	0.803828775882721
1151232	0.7606414556503296
1151744	0.8246018290519714
1153444	0.7606991529464722
1156984	0.9332804083824158
1157648	0.6881685256958008
1167954	0.7156280279159546
117100	0.85136878490448
1173748	0.743843138217926
1174274	0.8039178252220154
117662	0.7930269837379456
1183316	0.8161946535110474
1186734	0.8066016435623169
1192364	0.868705689907074
1199794	0.7705776691436768
1199916	0.785793662071228
120600	0.7860922813415527
1208168	0.7187595367431641
1209910	0.8132902383804321
1210442	0.7142801880836487
1214140	0.7881985306739807
1214850	0.7617332935333252
1217488	0.8717193007469177
121950	0.6799087524414062
1222072	0.7475701570510864
1227630	0.7259841561317444
1231042	0.8816891312599182
1237338	0.6984473466873169
1241064	0.7393211126327515
1245026	0.8336174488067627
1253348	0.7875350117683411
1254992	0.8210765719413757
1255070	0.7767106294631958
1258394	0.8230718374252319
1258434	0.7023601531982422
1258612	0.816675066947937
1258674	0.7568356394767761
1258722	0.7149395942687988
1259306	0.8123640418052673
1265890	0.8165930509567261
1266526	0.8255764842033386
1269024	0.7676463723182678
1272256	0.7925729155540466
1275936	0.6987592577934265
1278936	0.7101385593414307
1279140	0.7553656697273254
1279268	0.7226107120513916
1280280	0.6913567185401917
1284952	0.7706498503684998
128544	0.8798342347145081
1287854	0.7199761271476746
1290466	0.6437253952026367
1292182	0.7942817211151123
1295932	0.732269823551178
1296322	0.8038585186004639
1299614	0.7328913807868958
1302526	0.7255839109420776
1303550	0.7309575080871582
1305520	0.7291606068611145
1308482	0.7571049332618713
1309582	0.7915902137756348
1309904	0.8254496455192566
1311926	0.7987865209579468
1312698	0.7917805910110474
1315046	0.6736236214637756
1317082	0.7695096135139465
1317320	0.7996087074279785
1321586	0.7581499218940735
1323106	0.6773439645767212
1323892	0.8422187566757202
1324270	0.7345032095909119
1326766	0.6401609182357788
1327236	0.7515900731086731
1328588	0.7883800864219666
1329878	0.6814858317375183
1330228	0.7249826788902283
1332992	0.7585983872413635
1337550	0.7662380933761597
1340894	0.7660135626792908
1341612	0.6608422994613647
1341646	0.7123833894729614
1343832	0.8210084438323975
1344746	0.8192959427833557
1347644	0.7298532724380493
1348858	0.6540309190750122
1349678	0.5293554663658142
1349980	0.8402441143989563
1350060	0.8004592657089233
1350272	0.7211955785751343
135046	0.7627312541007996
1351646	0.7428315877914429
1352554	0.783622682094574
1356614	0.7856531143188477
1362338	0.8013038635253906
1365318	0.7155579924583435
1379586	0.8820613622665405
1379800	0.7937201857566833
1382426	0.7318877577781677
1382886	0.7177106142044067
1389870	0.798919141292572
1394404	0.7449170351028442
1396806	0.7161407470703125
1400614	0.7535545229911804
1400948	0.870234489440918
1402672	0.8550340533256531
1407308	0.7859244346618652
1407314	0.7586755752563477
140786	0.8836356401443481
1412368	0.806266725063324
1415562	0.6951242685317993
1418155	0.8057472109794617
1420386	0.7110701203346252
1421014	0.6191422939300537
1424258	0.8885529637336731
1433442	0.7282726168632507
1434492	0.5694614052772522
1434926	0.737608790397644
1436164	0.7354745864868164
1437038	0.885479748249054
1437348	0.6833934187889099
1453209	0.7763473391532898
1453247	0.7317761182785034
1454566	0.7999974489212036
1454586	0.817425549030304
1458490	0.7637469172477722
1467252	0.7654320001602173
1467960	0.6837378740310669
1479488	0.8232001066207886
1483618	0.8044264912605286
1484379	0.7227434515953064
1488690	0.7758117914199829
148928	0.7317684292793274
1490852	0.8160005807876587
1496292	0.8630051612854004
1499090	0.5938135385513306
1503396	0.8720247745513916
1504608	0.7620499730110168
